City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
297,hithadhoo,-0.6,73.0833,27.5,75,47,2.3,MV,1691553799
298,touros,-5.1989,-35.4608,23.9,87,100,4.64,BR,1691553800
299,port saint john's,-31.6229,29.5448,16.79,77,86,3.61,ZA,1691553800
300,alice springs,-23.7,133.8833,24.75,20,0,3.6,AU,1691553800
301,nizhniy kuranakh,58.8353,125.4869,25.88,50,42,3.06,RU,1691553801
302,gillette,44.2911,-105.5022,16.08,83,40,2.57,US,1691553801
303,lilongwe,-13.9669,33.7873,13.58,61,1,2.29,MW,1691553801
304,guymon,36.6828,-101.4816,26.0,65,0,3.09,US,1691553801
305,aswan,24.0934,32.907,31.61,35,0,3.09,EG,1691553657
306,kodinsk,58.6881,99.1844,26.1,41,2,0.15,RU,1691553802
307,inderbor,48.55,51.7833,29.68,31,0,2.89,KZ,1691553802
308,warren,39.4334,-84.1666,20.96,87,0,2.06,US,1691553802
309,klaksvik,62.2266,-6.589,8.51,84,97,15.39,FO,1691553803
310,kayenta,36.7278,-110.2546,25.51,9,1,10.19,US,1691553803
311,batticaloa,7.7102,81.6924,29.52,65,100,2.3,LK,1691553803
312,mitu,1.1983,-70.1733,22.11,95,58,0.37,CO,1691553803
313,madalena,41.2162,-8.3345,20.3,93,1,1.23,PT,1691553804
314,sao joao da barra,-21.6403,-41.0511,21.34,86,32,6.01,BR,1691553716
315,luganville,-15.5333,167.1667,21.71,94,100,4.97,VU,1691553804
316,kristiansund,63.1115,7.732,13.03,94,75,2.06,NO,1691553805
317,katiola,8.1333,-5.1,22.08,97,100,3.65,CI,1691553805
318,mbanza kongo,-6.267,14.2401,18.04,86,24,1.79,AO,1691553805
319,malango,-2.9627,119.9001,27.47,59,76,1.93,ID,1691553805
320,kalkaman,51.9525,76.0211,26.42,31,41,1.66,KZ,1691553688
321,kaihua,23.3687,104.28,22.35,89,100,1.56,CN,1691553806
322,mar del plata,-38.0023,-57.5575,8.38,89,0,4.63,AR,1691553625
323,guerrero negro,27.9769,-114.0611,22.81,84,12,6.89,MX,1691553806
324,najran,17.4924,44.1277,25.36,15,54,0.73,SA,1691553807
325,heidelberg,-26.5048,28.3592,10.52,42,77,2.31,ZA,1691553807
326,la sierpe,2.8518,-77.6155,24.87,93,97,1.24,CO,1691553807
327,aginskoye,51.1,114.53,27.77,27,49,4.12,RU,1691553807
328,sovetskaya gavan',48.9723,140.2878,18.9,73,92,1.54,RU,1691553808
329,aitape,-3.1374,142.3475,29.35,70,40,2.93,PG,1691553808
330,nar'yan-mar,67.6713,53.087,16.06,54,23,1.99,RU,1691553808
331,thunder bay,48.4001,-89.3168,16.99,100,100,1.54,CA,1691553652
332,huarmey,-10.0681,-78.1522,19.35,84,87,3.48,PE,1691553809
333,ust'-barguzin,53.45,108.9833,19.39,70,100,0.52,RU,1691553809
334,atbara,17.7022,33.9864,31.82,41,29,6.67,SD,1691553809
335,khandyga,62.6667,135.6,23.96,32,15,1.04,RU,1691553704
336,sandnessjoen,66.0217,12.6316,18.06,52,20,7.2,NO,1691553810
337,tres valles,18.2406,-96.135,25.18,90,53,2.24,MX,1691553810
338,chelbasskaya,45.9792,39.3719,26.11,41,0,1.26,RU,1691553810
339,thinadhoo,0.5333,72.9333,27.26,75,17,0.87,MV,1691553811
340,bahia de kino,28.8333,-111.9333,36.07,45,7,7.56,MX,1691553811
341,newport,51.5877,-2.9984,16.01,91,39,0.85,GB,1691553811
342,port macquarie,-31.4333,152.9167,19.94,58,1,3.46,AU,1691553796
343,sarupathar,26.1984,93.8094,27.73,90,98,0.73,IN,1691553812
344,ubari,26.5921,12.7805,25.15,34,0,3.03,LY,1691553812
345,tadine,-21.55,167.8833,20.11,56,5,6.21,NC,1691553812
346,skidel',53.5904,24.2478,11.08,82,0,3.0,BY,1691553812
347,east ballina,-28.8667,153.5833,19.89,60,9,4.62,AU,1691553813
348,taltal,-25.4,-70.4833,16.34,72,19,2.12,CL,1691553681
349,nabire,-3.3667,135.4833,30.13,61,96,2.26,ID,1691553813
350,majene,-3.5403,118.9707,30.08,62,29,4.84,ID,1691553813
351,de aar,-30.6497,24.0123,8.0,79,1,5.92,ZA,1691553813
352,kozhevnikovo,56.2589,83.9714,21.25,47,44,0.96,RU,1691553814
353,san-pedro,4.7485,-6.6363,23.2,93,100,4.51,CI,1691553814
354,coahuayana de hidalgo,18.7,-103.6583,27.94,90,49,0.76,MX,1691553814
355,medicine hat,50.0501,-110.6683,26.24,34,100,5.66,CA,1691553608
356,boende,-0.2167,20.8667,21.66,96,90,0.36,CD,1691553815
357,lloydminster,53.2835,-110.0016,15.12,77,100,4.12,CA,1691553795
358,saldanha,-33.0117,17.9442,9.03,80,0,3.94,ZA,1691553816
359,dhidhdhoo,6.8833,73.1,28.07,76,100,5.83,MV,1691553816
360,kushnarenkovo,55.105,55.3508,21.13,59,5,4.96,RU,1691553816
361,northam,51.0333,-4.2167,15.7,97,100,1.88,GB,1691553817
362,fale old settlement,-9.3852,-171.2468,28.16,79,25,5.46,TK,1691553817
363,zahedan,29.4963,60.8629,27.95,20,0,2.06,IR,1691553817
364,sattahip,12.6664,100.9007,33.61,74,20,5.14,TH,1691553817
365,bulgan,48.8125,103.5347,22.89,67,100,3.27,MN,1691553818
366,kodiak,57.79,-152.4072,13.73,88,100,2.06,US,1691553818
367,dzhetygara,52.1908,61.2006,16.14,93,94,5.72,KZ,1691553818
368,terrace,54.5163,-128.6035,17.95,82,75,6.69,CA,1691553818
369,lompoc,34.6391,-120.4579,18.34,87,100,2.06,US,1691553818
370,port hedland,-20.3167,118.5667,31.03,19,0,5.14,AU,1691553819
371,dryden,49.7833,-92.7503,15.16,88,0,1.54,CA,1691553720
372,smyrna,33.884,-84.5144,22.58,90,0,3.09,US,1691553820
373,landeck,47.1301,10.5636,10.13,79,99,1.97,AT,1691553820
374,puerto armuelles,8.2833,-82.8667,27.27,91,100,1.34,PA,1691553820
375,arawa,-6.2132,155.5367,26.16,90,100,2.22,PG,1691553820
376,kulhudhuffushi,6.6221,73.07,27.78,78,100,5.66,MV,1691553821
377,achinsk,56.2694,90.4993,22.63,51,38,2.88,RU,1691553821
378,kavieng,-2.5744,150.7967,28.47,74,83,6.39,PG,1691553821
379,inarajan village,13.2736,144.7484,26.54,97,62,6.29,GU,1691553821
380,kyaiklat,16.4333,95.7333,27.35,82,100,5.54,MM,1691553821
381,kruisfontein,-34.0033,24.7314,12.71,90,100,2.43,ZA,1691553822
382,barra de santo antonio,-9.4047,-35.5072,22.6,83,45,3.73,BR,1691553822
383,puerto santa,-8.9906,-78.6456,19.88,82,88,3.83,PE,1691553822
384,tamanrasset,22.785,5.5228,25.95,36,6,2.06,DZ,1691553822
385,keflavik,64.0049,-22.5624,9.24,93,0,4.12,IS,1691553823
386,brookings,44.3114,-96.7984,19.19,89,0,3.09,US,1691553781
387,gaigeturi,33.4644,126.3183,27.03,89,100,8.75,KR,1691553823
388,ujae,8.9322,165.7642,28.65,75,100,5.49,MH,1691553824
389,samitah,16.596,42.9444,31.81,59,87,4.28,SA,1691553824
390,tongliao,43.6125,122.2653,24.9,60,74,3.88,CN,1691553824
391,morki,56.4303,48.9947,18.15,77,4,2.84,RU,1691553824
392,mercedes,-34.6515,-59.4307,7.7,90,74,3.01,AR,1691553526
393,san andres,12.5847,-81.7006,29.01,84,20,4.63,CO,1691553825
394,malbork,54.0359,19.0266,11.69,95,35,4.59,PL,1691553825
395,juegang,32.3174,121.1855,30.05,75,38,6.02,CN,1691553825
396,etawa,24.1855,78.2031,28.59,62,96,6.71,IN,1691553826
397,sarande,39.8756,20.0053,20.42,75,0,2.09,AL,1691553826
398,vorkuta,67.5,64.0,9.39,71,100,2.89,RU,1691553826
399,suva,-18.1416,178.4415,25.71,73,75,2.57,FJ,1691553826
400,laascaanood,8.4774,47.3597,21.45,68,14,14.82,SO,1691553827
401,tezu,27.9167,96.1667,26.6,99,99,0.86,IN,1691553827
402,qarauyl,48.9451,79.255,17.43,84,100,1.98,KZ,1691553827
403,colares,38.7992,-9.4469,22.41,83,22,8.94,PT,1691553827
404,taoudenni,22.6783,-3.9836,36.12,12,0,6.12,ML,1691553827
405,oriximina,-1.7656,-55.8661,25.86,65,57,1.62,BR,1691553828
406,guantanamo,20.1444,-75.2092,27.76,81,17,2.02,CU,1691553828
407,panaba,21.2833,-88.2667,27.37,76,3,3.8,MX,1691553828
408,gambela,8.25,34.5833,22.04,77,100,0.85,ET,1691553828
409,arkhangel'sk,64.5401,40.5433,17.21,73,4,3.0,RU,1691553829
410,puerto lempira,15.2667,-83.7667,26.45,87,0,2.37,HN,1691553829
411,gorgoram,12.6398,10.7039,26.62,68,98,5.59,NG,1691553829
412,dunedin,-45.8742,170.5036,7.67,60,96,4.92,NZ,1691553761
413,jumla,29.2747,82.1838,20.4,84,100,0.67,NP,1691553829
414,burutu,5.3509,5.5076,24.56,87,58,3.13,NG,1691553830
415,palmas,-10.2128,-48.3603,22.93,64,0,2.57,BR,1691553830
416,ryotsu-minato,38.0833,138.4333,31.97,60,88,1.8,JP,1691553830
417,waiuku,-37.25,174.75,14.62,78,14,3.35,NZ,1691553830
418,kill devil hills,36.0307,-75.676,25.55,80,0,2.06,US,1691553831
419,gunnedah,-30.9833,150.25,20.05,31,0,2.44,AU,1691553831
420,krasnoufimsk,56.6059,57.7669,19.04,80,20,2.49,RU,1691553831
421,nanakuli,21.3906,-158.1547,28.97,57,0,6.69,US,1691553831
422,palmer,42.1584,-72.3287,20.66,79,100,4.63,US,1691553664
423,fruita,39.1589,-108.729,25.88,27,0,3.6,US,1691553814
424,gracias,14.5833,-88.5833,20.73,99,100,0.68,HN,1691553832
425,labytnangi,66.6572,66.4183,12.89,74,100,1.79,RU,1691553832
426,haverfordwest,51.8017,-4.9691,13.08,96,62,1.28,GB,1691553832
427,mount isa,-20.7333,139.5,26.87,28,7,4.63,AU,1691553833
428,ashland,40.8167,-82.2665,18.88,95,40,3.22,US,1691553833
429,saint-pierre,-21.3393,55.4781,19.82,64,0,1.54,RE,1691553833
430,tayu,-6.5397,111.0518,29.26,52,42,3.9,ID,1691553833
431,minas,-34.3759,-55.2377,8.86,79,100,5.31,UY,1691553686
432,pudasjarvi,65.3833,26.9167,17.38,86,30,1.74,FI,1691553834
433,opuwo,-18.0607,13.84,13.88,38,11,0.47,NA,1691553834
434,pangai,-19.8,-174.35,26.06,89,40,2.06,TO,1691553834
435,kayyerkan,69.3786,87.7439,21.28,49,100,1.23,RU,1691553834
436,sanibel,26.449,-82.0223,31.68,79,11,0.45,US,1691553835
437,trapani,37.8333,12.6667,20.71,77,0,1.47,IT,1691553835
438,onega,63.9061,38.1404,16.9,73,1,4.26,RU,1691553835
439,axim,4.8699,-2.2405,23.74,90,100,5.83,GH,1691553835
440,miles city,46.4083,-105.8406,25.54,33,0,2.06,US,1691553836
441,thakhek,17.4103,104.8307,28.06,67,90,3.98,LA,1691553836
442,santa rosa,14.3122,121.1114,33.38,73,80,6.42,PH,1691553836
443,kpandu,6.9954,0.2931,23.3,91,100,4.26,GH,1691553836
444,richards bay,-28.783,32.0377,19.13,76,87,6.7,ZA,1691553837
445,severoural'sk,60.1533,59.952,20.32,69,99,2.23,RU,1691553837
446,kirakira,-10.4544,161.9205,26.52,84,100,3.34,SB,1691553837
447,lahaina,20.8783,-156.6825,28.58,85,22,10.16,US,1691553734
448,howrah,22.5892,88.3103,30.0,79,75,2.06,IN,1691553837
449,rongelap,11.1635,166.8941,28.55,77,98,4.92,MH,1691553838
450,beitbridge,-22.2167,30.0,13.24,54,3,3.26,ZW,1691553838
451,kapa'a,22.0752,-159.319,31.99,79,75,11.83,US,1691553838
452,tateyama,34.9833,139.8667,31.96,74,75,6.17,JP,1691553839
453,santa cruz,-17.8,-63.1667,18.7,88,0,3.09,BO,1691553839
454,sayula de aleman,17.8667,-94.95,25.53,83,2,1.17,MX,1691553839
455,oodweyne,9.4092,45.064,22.19,55,97,9.25,SO,1691553839
456,kapuskasing,49.4169,-82.4331,17.05,94,20,1.54,CA,1691553840
457,esquel,-42.9,-71.3167,5.12,95,100,2.17,AR,1691553840
458,grand-bassam,5.2118,-3.7388,23.98,91,100,5.13,CI,1691553840
459,hwasun,35.0594,126.985,25.51,86,100,5.09,KR,1691553840
460,almenara,-16.1836,-40.6944,21.38,84,51,1.25,BR,1691553841
461,ingeniero jacobacci,-41.3427,-69.5448,7.4,57,100,3.3,AR,1691553841
462,semnan,35.5729,53.3971,28.2,27,72,1.81,IR,1691553841
463,tanaina,61.6269,-149.4281,17.45,84,100,2.06,US,1691553842
464,jinghong,21.991,100.7341,23.75,99,100,0.95,CN,1691553842
465,afaahiti,-17.75,-149.2833,22.93,83,100,9.12,PF,1691553842
466,tura,25.5198,90.2201,26.97,84,99,2.2,IN,1691553842
467,burang,30.25,81.1667,14.7,61,100,2.4,CN,1691553843
468,shinas,24.7433,56.4658,31.14,74,3,2.3,OM,1691553843
469,queenstown,-31.8976,26.8753,10.34,75,100,2.18,ZA,1691553545
470,arraial do cabo,-22.9661,-42.0278,20.77,85,100,8.01,BR,1691553843
471,midvagur,62.0511,-7.1939,8.46,81,75,12.86,FO,1691553843
472,mongo,12.1844,18.693,22.18,96,100,1.16,TD,1691553844
473,acapulco de juarez,16.8634,-99.8901,27.67,91,38,0.89,MX,1691553639
474,nili,33.7218,66.1302,24.36,20,0,2.22,AF,1691553844
475,kashmar,35.2383,58.4656,28.96,23,47,1.47,IR,1691553844
476,anatuya,-28.4606,-62.8347,10.69,84,49,1.84,AR,1691553845
477,hasaki,35.7333,140.8333,32.22,89,99,6.74,JP,1691553845
478,revda,56.801,59.9303,18.2,82,1,2.5,RU,1691553845
479,flying fish cove,-10.4217,105.6791,25.82,83,100,6.69,CX,1691553845
480,sangkhla buri,15.1555,98.4536,26.15,86,100,0.48,TH,1691553846
481,sihanoukville,10.6093,103.5296,30.97,70,40,4.12,KH,1691553846
482,torbat-e heydariyeh,35.274,59.2195,26.41,24,77,4.93,IR,1691553846
483,east london,-33.0153,27.9116,14.52,100,100,2.57,ZA,1691553846
484,nuriootpa,-34.4833,139.0,20.21,32,5,8.67,AU,1691553847
485,harlan,41.653,-95.3255,21.48,73,100,3.5,US,1691553661
486,taunggyi,20.7833,97.0333,17.78,94,100,2.36,MM,1691553847
487,khash,28.2211,61.2158,29.83,14,0,1.03,IR,1691553847
488,itoman,26.1247,127.6694,30.43,84,75,4.63,JP,1691553848
489,kavaratti,10.5669,72.642,27.97,76,97,7.62,IN,1691553848
490,at taj,24.2049,23.2857,26.02,38,44,3.83,LY,1691553848
491,turpan,42.9333,89.1667,36.56,22,1,0.95,CN,1691553848
492,bethanie,-26.4833,17.15,12.03,34,0,0.76,NA,1691553849
493,minas de marcona,-15.2119,-75.1103,12.41,88,42,4.42,PE,1691553849
494,krasnik,50.9236,22.2271,12.93,85,80,3.58,PL,1691553849
495,peniche,39.3558,-9.3811,21.27,90,5,4.33,PT,1691553623
496,nicoya,10.1483,-85.452,24.68,93,100,1.03,CR,1691553850
497,zhongshu,24.5167,103.7667,23.72,76,93,1.78,CN,1691553850
498,lavrio,37.7145,24.0565,25.41,64,0,12.28,GR,1691553850
499,phek,25.6667,94.5,20.27,95,100,1.04,IN,1691553850
500,hodos,46.8233,16.3342,8.93,91,62,1.09,SI,1691553851
501,sudak,44.85,34.9667,19.78,69,3,4.62,UA,1691553851
502,shiyan,32.6475,110.7781,31.0,59,93,3.03,CN,1691553851
503,campbellton,48.0075,-66.6727,17.25,97,100,4.17,CA,1691553851
504,warrnambool,-38.3833,142.4833,17.41,57,0,8.58,AU,1691553852
505,spencer,43.1414,-95.1444,19.75,82,0,0.0,US,1691553652
506,zemio,5.0314,25.1361,19.97,98,98,1.07,CF,1691553852
507,jayapura,-2.5333,140.7,31.66,67,19,3.31,ID,1691553852
508,huicungo,-7.2833,-76.8,20.47,97,97,0.91,PE,1691553853
509,tual,-5.6667,132.75,25.7,80,22,7.85,ID,1691553853
510,tovarkovo,54.6762,35.9386,15.24,74,13,2.56,RU,1691553853
511,papao,-17.75,-149.55,23.82,84,100,9.0,PF,1691553853
512,amungan,15.3652,119.9582,29.58,75,90,3.8,PH,1691553744
513,boulder city,35.9786,-114.8325,35.18,3,0,2.06,US,1691553854
514,kitimat,54.0524,-128.6534,18.21,62,100,2.24,CA,1691553854
515,tisaiyanvilai,8.3333,77.8833,30.08,54,100,2.82,IN,1691553854
516,sabang,5.8933,95.3214,28.0,77,100,5.11,ID,1691553855
517,saint-francois,46.4154,3.9054,10.93,93,0,1.54,FR,1691553855
518,makubetsu,45.3714,141.8211,19.9,94,75,4.12,JP,1691553855
519,tolanaro,-25.0319,46.9987,20.04,94,75,4.12,MG,1691553855
520,trinity beach,-16.7888,145.6968,26.14,64,100,7.72,AU,1691553856
521,volokolamsk,56.0336,35.9694,16.09,83,28,2.02,RU,1691553856
522,ghat,24.9647,10.1728,30.0,24,6,3.39,LY,1691553856
523,amursk,50.2261,136.8994,22.98,46,68,6.28,RU,1691553856
524,vrangel',42.7297,133.0839,19.69,97,100,3.93,RU,1691553856
525,lospalos,-8.5186,127.0025,25.94,58,97,4.92,TL,1691553857
526,porto novo,6.4965,2.6036,24.9,92,93,3.18,BJ,1691553857
527,punta cana,18.5818,-68.4043,27.87,83,40,2.06,DO,1691553631
528,susanville,40.4163,-120.653,23.91,25,0,3.6,US,1691553857
529,naze,28.3667,129.4833,25.51,85,100,11.27,JP,1691553858
530,el nido,11.1858,119.3956,29.17,75,99,6.87,PH,1691553858
531,newman,37.3138,-121.0208,25.99,47,0,3.69,US,1691553858
532,salym,60.0625,71.4789,20.33,65,68,4.1,RU,1691553858
533,portland,45.5234,-122.6762,27.99,50,20,3.09,US,1691553288
534,port isabel,26.0734,-97.2086,29.45,81,0,2.68,US,1691553720
535,remire-montjoly,4.9167,-52.2667,25.02,94,20,0.51,GF,1691553859
536,okha,53.5739,142.9478,15.34,84,86,6.1,RU,1691553859
537,phongsali,21.6833,102.1058,17.87,100,100,0.71,LA,1691553859
538,palikir - national government center,6.9248,158.1611,30.47,74,100,5.66,FM,1691553860
539,linhai,28.85,121.1167,32.18,64,28,0.91,CN,1691553860
540,weatherford,32.7593,-97.7972,34.26,40,68,7.04,US,1691553860
541,barkot,30.8167,78.2,26.54,76,98,1.52,IN,1691553860
542,sakaiminato,35.55,133.2333,34.96,55,75,6.17,JP,1691553861
543,boston,42.3584,-71.0598,21.98,90,30,2.24,US,1691553226
544,vuktyl,63.8567,57.3094,16.21,64,64,3.65,RU,1691553862
545,kokopo,-4.352,152.2633,27.98,70,89,9.0,PG,1691553862
546,connell,46.6635,-118.8611,26.09,41,59,2.34,US,1691553862
547,ukhta,63.5671,53.6835,16.7,55,18,1.72,RU,1691553863
548,plesetsk,62.708,40.2916,17.05,70,4,2.56,RU,1691553863
549,ji'an,27.1172,114.9793,33.27,58,98,1.21,CN,1691553863
550,hirara,24.8,125.2833,31.15,74,75,6.69,JP,1691553864
551,sorong,-0.8833,131.25,29.38,66,57,5.82,ID,1691553864
552,daru,-9.0763,143.2092,25.13,79,92,7.96,PG,1691553864
553,pyapon,16.2833,95.6833,27.64,81,100,5.46,MM,1691553864
554,port alberni,49.2413,-124.8028,17.91,92,100,0.45,CA,1691553665
555,san blas,21.5167,-105.2667,28.21,82,99,1.29,MX,1691553865
556,badr hunayn,23.7829,38.7905,30.27,37,0,1.42,SA,1691553865
557,ribeira brava,32.65,-17.0667,23.17,74,12,2.4,PT,1691553865
558,kumbo,6.2,10.6667,15.7,99,100,0.39,CM,1691553866
559,arar,30.9753,41.0381,28.01,23,0,5.14,SA,1691553866
560,port augusta,-32.5,137.7667,22.29,25,3,10.28,AU,1691553866
561,doume,4.2333,13.45,19.35,98,100,0.83,CM,1691553866
562,el porvenir,13.7617,-87.3458,23.63,70,100,1.84,HN,1691553866
563,leh,34.1667,77.5833,19.35,35,3,2.09,IN,1691553867
564,codajas,-3.8367,-62.0569,26.26,58,47,1.36,BR,1691553867
565,piui,-20.4653,-45.9581,15.7,81,0,1.91,BR,1691553867
566,port arthur,38.8,121.2667,32.12,65,1,6.18,CN,1691553867
567,manga,11.6636,-1.0731,23.34,90,97,1.66,BF,1691553868
568,vilhena,-12.7406,-60.1458,22.47,50,22,0.15,BR,1691553752
569,bairnsdale,-37.8333,147.6167,18.36,46,100,0.45,AU,1691553868
570,al bawiti,28.3492,28.8659,23.41,69,0,3.09,EG,1691553868
571,nushki,29.5542,66.0215,31.97,14,0,1.84,PK,1691553869
572,lodwar,3.1191,35.5973,24.77,60,19,4.75,KE,1691553869
573,makokou,0.5738,12.8642,19.96,95,89,1.15,GA,1691553869
574,ceeldheer,3.8488,47.1806,24.42,82,46,7.79,SO,1691553869
575,camana,-16.6228,-72.7111,17.56,82,26,3.34,PE,1691553870
576,prineville,44.2999,-120.8345,26.39,26,0,3.09,US,1691553848
577,inhambane,-23.865,35.3833,20.18,70,39,4.89,MZ,1691553870
578,maffra,-37.9667,146.9833,18.67,34,100,1.18,AU,1691553870
579,rabak,13.1809,32.74,24.26,79,96,4.37,SD,1691553870
580,scottburgh,-30.2867,30.7532,18.68,64,100,4.55,ZA,1691553871
581,tibiri,13.5627,7.0485,24.88,79,89,4.11,NE,1691553871
582,yemetsk,63.4721,41.7941,17.08,75,2,2.55,RU,1691553871
583,maumere,-8.6199,122.2111,28.26,55,21,3.09,ID,1691553872
584,asaita,11.5636,41.4394,29.44,52,44,3.83,ET,1691553872
585,lowestoft,52.4752,1.7516,12.14,89,100,4.52,GB,1691553872
586,mugia,43.1041,-9.2179,17.73,93,17,5.3,ES,1691553872
587,chifeng,42.2683,118.9636,24.41,63,80,1.92,CN,1691553873
588,island harbour,50.724,-1.2758,16.12,94,84,0.45,GB,1691553873
589,huetamo de nunez,18.5833,-100.8833,26.28,81,0,0.2,MX,1691553873
590,konarka,19.9,86.1167,31.22,57,80,4.64,IN,1691553874
591,niafunke,15.9322,-3.9906,28.62,60,87,6.45,ML,1691553874
592,misratah,32.3754,15.0925,24.64,63,1,3.22,LY,1691553874
593,ta`u,-14.2336,-169.5144,27.34,70,58,3.66,AS,1691553874
